-4.655532837,3.305419922,-3.891021729,82680339585
-5.260147095,2.774597168,-3.381622314,82680633529
-5.593399048,2.748413086,-2.834136963,82680900662
-5.174453735,3.024536133,-1.798675537,82681186000
-5.721939087,3.348266602,-0.9607849121,82681462913
-6.350357056,4.090942383,-1.56539917,82681759471
-5.760025024,5.200195313,-0.753692627,82682041966
-6.609817505,6.054748535,-0.4989929199,82682312205
-8.36177063,6.671264648,-1.032196045,82682622907
-9.36390686,7.694824219,-2.815093994,82682905934
-10.98493958,8.675537109,-2.060516357,82683186095
-13.74617004,9.28729248,-0.5561218262,82683470223
-13.9556427,9.715759277,-0.6751403809,82683748138
-11.35865784,10.51080322,-1.070281982,82684042001
-9.544815063,9.944274902,-0.9750671387,82684327683
-8.84022522,8.151855469,-1.401153564,82684640321
-8.654556274,6.330871582,-2.367584229,82684896959
-6.571731567,5.569152832,-3.041229248,82685171380
-5.436294556,4.847900391,-2.034332275,82685488593
-5.203018188,4.317077637,-3.948150635,82685747594
-3.248733521,4.248046875,-1.029815674,82686054056
-3.674819946,4.031433105,-1.834381104,82686335122
-0.3208770752,7.011657715,-0.9869689941,82686603938
-0.2423248291,7.67578125,-2.498504639,82686916219
-2.165664673,7.447265625,-3.422088623,82687192670
-3.731948853,8.558898926,-3.917205811,82687477271
-6.090896606,10.06329346,-2.548492432,82687754573
-7.07875061,11.64385986,-0.5918273926,82688022734
-8.135635376,11.65814209,-1.405914307,82688360485
-7.814285278,11.10351563,-3.891021729,82688671259
-6.198013306,10.60839844,-4.274261475,82688927023
-5.024490356,9.901428223,-2.248565674,82689180241
-5.31489563,6.9140625,-2.324737549,82689458893
-5.20539856,4.914550781,-3.179290771,82689839805
-4.72694397,3.588684082,-3.669647217,82690038138
-3.934280396,3.512512207,-2.486602783,82690323525
-2.510818481,4.478942871,-2.003387451,82690610616
-2.146621704,5.074035645,-1.558258057,82690889045
-2.839309692,5.34777832,0.6840515137,82691179204
-3.710525513,5.626281738,1.600494385,82691472505
-5.652908325,5.681030273,1.776641846,82691768243
-9.087783813,6.166625977,0.5531311035,82692035534
-13.23439026,6.578430176,1.978973389,82692314151
-15.53858948,8.070922852,2.493133545,82692610314
-16.13368225,9.651489258,2.209869385,82692892986
-15.50526428,10.28704834,1.083953857,82693247521
-13.75331116,10.20373535,-0.9774475098,82693492466
-10.89448547,10.02996826,-2.779388428,82693775025
-8.987808228,9.630065918,-1.555877686,82694062373
-7.038284302,8.989746094,0.4579162598,82694327530
-5.674331665,7.713867188,2.666900635,82694615727
-4.507949829,6.273742676,1.614776611,82694908519
-4.343704224,4.640808105,-0.04672241211,82695167041
-3.332046509,3.526794434,-0.6251525879,82695474264
-2.284683228,3.072143555,-1.931976318,82695747196
-2.560806274,3.27923584,-3.298309326,82696031865
-2.501296997,3.905273438,-1.444000244,82696326659
-2.81312561,4.378967285,1.426727295,82696602940
-4.103286743,4.462280273,2.512176514,82696900027
-5.774307251,4.440856934,2.131317139,82697183380
-6.824050903,5.297790527,1.46005249,82697502853
-9.77571106,5.600097656,0.8935241699,82697745941
-11.05635071,6.592712402,-0.2038269043,82698059853
-12.24653625,7.618652344,0.2222595215,82698319717
-12.07752991,8.456542969,-0.9512634277,82698603314
-9.768569946,9.475341797,-3.41494751,82698914802
-7.902359009,9.901428223,-3.843414307,82699172818
-5.35774231,10.22039795,-1.160736084,82699459869
-4.957839966,9.382507324,1.695709229,82699745350
-5.352981567,7.913818359,2.143218994,82700032089
-4.584121704,6.564147949,2.207489014,82700372144
-4.910232544,5.19543457,1.712371826,82700633558
-4.964981079,3.962402344,1.005401611,82700888612
-4.562698364,3.348266602,0.02230834961,82701183787
-5.307754517,3.234008789,-0.8893737793,82701460257
-7.464370728,3.076904297,-1.12979126,82701748615
-8.654556274,3.669616699,-0.527557373,82702038040
-8.149917603,4.990722656,-0.449005127,82702314048
